retail,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,fips
1247,-42.0,-14.0,-2.0,-59.0,-52.0,22.0,25005
1248,-42.0,-14.0,-2.0,-59.0,-52.0,22.0,44001
1249,-48.0,-24.0,2.0,-60.0,-59.0,26.0,25009
1250,-48.0,-24.0,2.0,-60.0,-59.0,26.0,34013
1251,-48.0,-24.0,2.0,-60.0,-59.0,26.0,36031
1252,-48.0,-24.0,2.0,-60.0,-59.0,26.0,50009
1253,-48.0,-24.0,2.0,-60.0,-59.0,26.0,51057
1254,-62.0,-14.0,-25.0,-78.0,-62.0,29.0,25009
1255,-62.0,-14.0,-25.0,-78.0,-62.0,29.0,34013
1256,-62.0,-14.0,-25.0,-78.0,-62.0,29.0,36031
1257,-62.0,-14.0,-25.0,-78.0,-62.0,29.0,50009
1258,-62.0,-14.0,-25.0,-78.0,-62.0,29.0,51057
1259,-43.0,-10.0,14.0,-39.0,-51.0,20.0,25013
1260,-51.0,-21.0,6.0,-71.0,-67.0,30.0,25021
1261,-45.0,-16.0,21.0,-62.0,-54.0,24.0,19149
1262,-45.0,-16.0,21.0,-62.0,-54.0,24.0,25023
1263,-67.0,-28.0,-47.0,-81.0,-69.0,31.0,25025
1264,-67.0,-28.0,-47.0,-81.0,-69.0,31.0,36103
1265,-57.0,-4.0,35.0,-70.0,-60.0,28.0,25025
1266,-57.0,-4.0,35.0,-70.0,-60.0,28.0,36103
1267,-46.0,-20.0,-5.0,-46.0,-55.0,24.0,24047
1268,-46.0,-20.0,-5.0,-46.0,-55.0,24.0,25027
1269,-38.0,-9.0,78.0,-24.0,-51.0,19.0,13019
1270,-38.0,-9.0,78.0,-24.0,-51.0,19.0,26021
1271,-39.0,-13.0,38.0,-29.0,-57.0,20.0,1015
1272,-39.0,-13.0,38.0,-29.0,-57.0,20.0,5013
1273,-39.0,-13.0,38.0,-29.0,-57.0,20.0,12013
1274,-39.0,-13.0,38.0,-29.0,-57.0,20.0,13037
1275,-39.0,-13.0,38.0,-29.0,-57.0,20.0,17013
1276,-39.0,-13.0,38.0,-29.0,-57.0,20.0,19025
1277,-39.0,-13.0,38.0,-29.0,-57.0,20.0,26025
1278,-39.0,-13.0,38.0,-29.0,-57.0,20.0,28013
1279,-39.0,-13.0,38.0,-29.0,-57.0,20.0,45017
1280,-39.0,-13.0,38.0,-29.0,-57.0,20.0,48057
1281,-39.0,-13.0,38.0,-29.0,-57.0,20.0,54013
1282,-45.0,-18.0,107.0,-45.0,-61.0,22.0,26049
1283,-45.0,-18.0,107.0,-45.0,-61.0,22.0,36037
1284,-55.0,-29.0,67.0,-65.0,-56.0,22.0,26055
1285,-56.0,-23.0,57.0,-62.0,-65.0,25.0,26065
1286,-49.0,-20.0,75.0,-64.0,-57.0,23.0,26077
1287,-51.0,-18.0,208.0,-32.0,-68.0,27.0,26099
1288,-59.0,-25.0,90.0,-49.0,-73.0,30.0,26125
1289,-49.0,-20.0,66.0,-26.0,-60.0,27.0,20143
1290,-49.0,-20.0,66.0,-26.0,-60.0,27.0,26139
1291,-49.0,-20.0,66.0,-26.0,-60.0,27.0,39123
1292,-49.0,-20.0,66.0,-26.0,-60.0,27.0,40115
1293,-60.0,-41.0,108.0,-56.0,-74.0,30.0,26161
1294,-48.0,-15.0,70.0,-52.0,-65.0,24.0,13305
1295,-48.0,-15.0,70.0,-52.0,-65.0,24.0,17191
1296,-48.0,-15.0,70.0,-52.0,-65.0,24.0,18177
1297,-48.0,-15.0,70.0,-52.0,-65.0,24.0,19185
1298,-48.0,-15.0,70.0,-52.0,-65.0,24.0,21231
1299,-48.0,-15.0,70.0,-52.0,-65.0,24.0,26163
1300,-48.0,-15.0,70.0,-52.0,-65.0,24.0,28153
1301,-48.0,-15.0,70.0,-52.0,-65.0,24.0,29223
1302,-48.0,-15.0,70.0,-52.0,-65.0,24.0,31179
1303,-48.0,-15.0,70.0,-52.0,-65.0,24.0,36117
1304,-48.0,-15.0,70.0,-52.0,-65.0,24.0,37191
1305,-48.0,-15.0,70.0,-52.0,-65.0,24.0,39169
1306,-48.0,-15.0,70.0,-52.0,-65.0,24.0,42127
1307,-48.0,-15.0,70.0,-52.0,-65.0,24.0,47181
1308,-48.0,-15.0,70.0,-52.0,-65.0,24.0,49055
1309,-48.0,-15.0,70.0,-52.0,-65.0,24.0,54099
1310,-35.0,-10.0,62.0,-46.0,-51.0,23.0,27003
1311,-39.0,-17.0,64.0,-45.0,-57.0,25.0,27037
1312,-39.0,-17.0,64.0,-45.0,-57.0,25.0,31043
1313,-49.0,-19.0,31.0,-70.0,-62.0,27.0,27053
1314,-50.0,-21.0,56.0,-50.0,-54.0,24.0,27109
1315,-49.0,-13.0,28.0,-39.0,-56.0,23.0,27123
1316,-49.0,-13.0,28.0,-39.0,-56.0,23.0,38071
1317,-45.0,-18.0,45.0,-49.0,-52.0,19.0,27137
1318,-45.0,-18.0,45.0,-49.0,-52.0,19.0,29189
1319,-45.0,-17.0,8.0,-56.0,-57.0,23.0,27137
1320,-45.0,-17.0,8.0,-56.0,-57.0,23.0,29189
1321,-42.0,-13.0,-22.0,-51.0,-45.0,18.0,27145
1322,-30.0,3.0,0.0,-22.0,-42.0,17.0,12027
1323,-30.0,3.0,0.0,-22.0,-42.0,17.0,28033
1324,-36.0,-11.0,7.0,-33.0,-46.0,16.0,18061
1325,-36.0,-11.0,7.0,-33.0,-46.0,16.0,19085
1326,-36.0,-11.0,7.0,-33.0,-46.0,16.0,21097
1327,-36.0,-11.0,7.0,-33.0,-46.0,16.0,28047
1328,-36.0,-11.0,7.0,-33.0,-46.0,16.0,29081
1329,-36.0,-11.0,7.0,-33.0,-46.0,16.0,39067
1330,-36.0,-11.0,7.0,-33.0,-46.0,16.0,48203
1331,-36.0,-11.0,7.0,-33.0,-46.0,16.0,54033
1332,-44.0,-12.0,-20.0,-35.0,-41.0,15.0,18061
1333,-44.0,-12.0,-20.0,-35.0,-41.0,15.0,19085
1334,-44.0,-12.0,-20.0,-35.0,-41.0,15.0,21097
1335,-44.0,-12.0,-20.0,-35.0,-41.0,15.0,28047
1336,-44.0,-12.0,-20.0,-35.0,-41.0,15.0,29081
1337,-44.0,-12.0,-20.0,-35.0,-41.0,15.0,39067
1338,-44.0,-12.0,-20.0,-35.0,-41.0,15.0,48203
1339,-44.0,-12.0,-20.0,-35.0,-41.0,15.0,54033
1340,-27.0,-5.0,-26.0,-18.0,-45.0,17.0,28049
1341,-28.0,-10.0,-17.0,-34.0,-47.0,18.0,1071
1342,-28.0,-10.0,-17.0,-34.0,-47.0,18.0,5067
1343,-28.0,-10.0,-17.0,-34.0,-47.0,18.0,8057
1344,-28.0,-10.0,-17.0,-34.0,-47.0,18.0,12063
1345,-28.0,-10.0,-17.0,-34.0,-47.0,18.0,13157
1346,-28.0,-10.0,-17.0,-34.0,-47.0,18.0,17077
1347,-28.0,-10.0,-17.0,-34.0,-47.0,18.0,18071
1348,-28.0,-10.0,-17.0,-34.0,-47.0,18.0,19097
1349,-28.0,-10.0,-17.0,-34.0,-47.0,18.0,20085
1350,-28.0,-10.0,-17.0,-34.0,-47.0,18.0,21109
1351,-28.0,-10.0,-17.0,-34.0,-47.0,18.0,26075
1352,-28.0,-10.0,-17.0,-34.0,-47.0,18.0,27063
1353,-28.0,-10.0,-17.0,-34.0,-47.0,18.0,28059
1354,-28.0,-10.0,-17.0,-34.0,-47.0,18.0,29095
1355,-28.0,-10.0,-17.0,-34.0,-47.0,18.0,37099
1356,-28.0,-10.0,-17.0,-34.0,-47.0,18.0,39079
1357,-28.0,-10.0,-17.0,-34.0,-47.0,18.0,40065
1358,-28.0,-10.0,-17.0,-34.0,-47.0,18.0,41029
1359,-28.0,-10.0,-17.0,-34.0,-47.0,18.0,46071
1360,-28.0,-10.0,-17.0,-34.0,-47.0,18.0,47087
1361,-28.0,-10.0,-17.0,-34.0,-47.0,18.0,48239
1362,-28.0,-10.0,-17.0,-34.0,-47.0,18.0,54035
1363,-28.0,-10.0,-17.0,-34.0,-47.0,18.0,55053
1364,-38.0,-6.0,37.0,-17.0,-52.0,17.0,1071
1365,-38.0,-6.0,37.0,-17.0,-52.0,17.0,5067
1366,-38.0,-6.0,37.0,-17.0,-52.0,17.0,8057
1367,-38.0,-6.0,37.0,-17.0,-52.0,17.0,12063
1368,-38.0,-6.0,37.0,-17.0,-52.0,17.0,13157
1369,-38.0,-6.0,37.0,-17.0,-52.0,17.0,17077
1370,-38.0,-6.0,37.0,-17.0,-52.0,17.0,18071
1371,-38.0,-6.0,37.0,-17.0,-52.0,17.0,19097
1372,-38.0,-6.0,37.0,-17.0,-52.0,17.0,20085
1373,-38.0,-6.0,37.0,-17.0,-52.0,17.0,21109
1374,-38.0,-6.0,37.0,-17.0,-52.0,17.0,26075
1375,-38.0,-6.0,37.0,-17.0,-52.0,17.0,27063
1376,-38.0,-6.0,37.0,-17.0,-52.0,17.0,28059
1377,-38.0,-6.0,37.0,-17.0,-52.0,17.0,29095
1378,-38.0,-6.0,37.0,-17.0,-52.0,17.0,37099
1379,-38.0,-6.0,37.0,-17.0,-52.0,17.0,39079
1380,-38.0,-6.0,37.0,-17.0,-52.0,17.0,40065
1381,-38.0,-6.0,37.0,-17.0,-52.0,17.0,41029
1382,-38.0,-6.0,37.0,-17.0,-52.0,17.0,46071
1383,-38.0,-6.0,37.0,-17.0,-52.0,17.0,47087
1384,-38.0,-6.0,37.0,-17.0,-52.0,17.0,48239
1385,-38.0,-6.0,37.0,-17.0,-52.0,17.0,54035
1386,-38.0,-6.0,37.0,-17.0,-52.0,17.0,55053
1387,-35.0,-6.0,51.0,-12.0,-41.0,13.0,1071
1388,-35.0,-6.0,51.0,-12.0,-41.0,13.0,5067
1389,-35.0,-6.0,51.0,-12.0,-41.0,13.0,8057
1390,-35.0,-6.0,51.0,-12.0,-41.0,13.0,12063
1391,-35.0,-6.0,51.0,-12.0,-41.0,13.0,13157
1392,-35.0,-6.0,51.0,-12.0,-41.0,13.0,17077
1393,-35.0,-6.0,51.0,-12.0,-41.0,13.0,18071
1394,-35.0,-6.0,51.0,-12.0,-41.0,13.0,19097
1395,-35.0,-6.0,51.0,-12.0,-41.0,13.0,20085
1396,-35.0,-6.0,51.0,-12.0,-41.0,13.0,21109
1397,-35.0,-6.0,51.0,-12.0,-41.0,13.0,26075
1398,-35.0,-6.0,51.0,-12.0,-41.0,13.0,27063
1399,-35.0,-6.0,51.0,-12.0,-41.0,13.0,28059
1400,-35.0,-6.0,51.0,-12.0,-41.0,13.0,29095
1401,-35.0,-6.0,51.0,-12.0,-41.0,13.0,37099
1402,-35.0,-6.0,51.0,-12.0,-41.0,13.0,39079
1403,-35.0,-6.0,51.0,-12.0,-41.0,13.0,40065
1404,-35.0,-6.0,51.0,-12.0,-41.0,13.0,41029
1405,-35.0,-6.0,51.0,-12.0,-41.0,13.0,46071
1406,-35.0,-6.0,51.0,-12.0,-41.0,13.0,47087
1407,-35.0,-6.0,51.0,-12.0,-41.0,13.0,48239
1408,-35.0,-6.0,51.0,-12.0,-41.0,13.0,54035
1409,-35.0,-6.0,51.0,-12.0,-41.0,13.0,55053
1410,-38.0,-12.0,-23.0,-28.0,-40.0,15.0,1077
1411,-38.0,-12.0,-23.0,-28.0,-40.0,15.0,28075
1412,-38.0,-12.0,-23.0,-28.0,-40.0,15.0,47097
1413,-39.0,-12.0,-31.0,-29.0,-44.0,19.0,28121
1414,-43.0,1.0,67.0,-45.0,-52.0,18.0,5009
1415,-43.0,1.0,67.0,-45.0,-52.0,18.0,17007
1416,-43.0,1.0,67.0,-45.0,-52.0,18.0,18011
1417,-43.0,1.0,67.0,-45.0,-52.0,18.0,19015
1418,-43.0,1.0,67.0,-45.0,-52.0,18.0,21015
1419,-43.0,1.0,67.0,-45.0,-52.0,18.0,29019
1420,-43.0,1.0,67.0,-45.0,-52.0,18.0,31011
1421,-43.0,1.0,67.0,-45.0,-52.0,18.0,54005
1422,-34.0,2.0,117.0,-21.0,-55.0,20.0,1027
1423,-34.0,2.0,117.0,-21.0,-55.0,20.0,5021
1424,-34.0,2.0,117.0,-21.0,-55.0,20.0,12019
1425,-34.0,2.0,117.0,-21.0,-55.0,20.0,13061
1426,-34.0,2.0,117.0,-21.0,-55.0,20.0,17025
1427,-34.0,2.0,117.0,-21.0,-55.0,20.0,18021
1428,-34.0,2.0,117.0,-21.0,-55.0,20.0,19041
1429,-34.0,2.0,117.0,-21.0,-55.0,20.0,20027
1430,-34.0,2.0,117.0,-21.0,-55.0,20.0,21051
1431,-34.0,2.0,117.0,-21.0,-55.0,20.0,27027
1432,-34.0,2.0,117.0,-21.0,-55.0,20.0,28025
1433,-34.0,2.0,117.0,-21.0,-55.0,20.0,29047
1434,-34.0,2.0,117.0,-21.0,-55.0,20.0,31035
1435,-34.0,2.0,117.0,-21.0,-55.0,20.0,37043
1436,-34.0,2.0,117.0,-21.0,-55.0,20.0,46027
1437,-34.0,2.0,117.0,-21.0,-55.0,20.0,47027
1438,-34.0,2.0,117.0,-21.0,-55.0,20.0,48077
1439,-34.0,2.0,117.0,-21.0,-55.0,20.0,54015
1440,-37.0,-11.0,87.0,-22.0,-45.0,13.0,1063
1441,-37.0,-11.0,87.0,-22.0,-45.0,13.0,5055
1442,-37.0,-11.0,87.0,-22.0,-45.0,13.0,13133
1443,-37.0,-11.0,87.0,-22.0,-45.0,13.0,17061
1444,-37.0,-11.0,87.0,-22.0,-45.0,13.0,18055
1445,-37.0,-11.0,87.0,-22.0,-45.0,13.0,19073
1446,-37.0,-11.0,87.0,-22.0,-45.0,13.0,28041
1447,-37.0,-11.0,87.0,-22.0,-45.0,13.0,29077
1448,-37.0,-11.0,87.0,-22.0,-45.0,13.0,36039
1449,-37.0,-11.0,87.0,-22.0,-45.0,13.0,37079
1450,-37.0,-11.0,87.0,-22.0,-45.0,13.0,39057
1451,-37.0,-11.0,87.0,-22.0,-45.0,13.0,42059
1452,-37.0,-11.0,87.0,-22.0,-45.0,13.0,47059
1453,-37.0,-11.0,87.0,-22.0,-45.0,13.0,51079
1454,-23.0,-2.0,58.0,0.0,-37.0,12.0,13159
1455,-23.0,-2.0,58.0,0.0,-37.0,12.0,17079
1456,-23.0,-2.0,58.0,0.0,-37.0,12.0,18073
1457,-23.0,-2.0,58.0,0.0,-37.0,12.0,19099
1458,-23.0,-2.0,58.0,0.0,-37.0,12.0,28061
1459,-23.0,-2.0,58.0,0.0,-37.0,12.0,29097
1460,-23.0,-2.0,58.0,0.0,-37.0,12.0,45053
1461,-23.0,-2.0,58.0,0.0,-37.0,12.0,48241
1462,-43.0,-10.0,68.0,-17.0,-58.0,24.0,29183
1463,-38.0,-21.0,47.0,-46.0,-42.0,14.0,30029
1464,-46.0,-25.0,62.0,-53.0,-49.0,19.0,17059
1465,-46.0,-25.0,62.0,-53.0,-49.0,19.0,21077
1466,-46.0,-25.0,62.0,-53.0,-49.0,19.0,30031
1467,-38.0,-13.0,74.0,-32.0,-50.0,18.0,30063
1468,-36.0,-3.0,31.0,-45.0,-39.0,14.0,30111
1469,-34.0,-11.0,83.0,-26.0,-47.0,19.0,31109
1470,-34.0,-11.0,83.0,-26.0,-47.0,19.0,42071
1471,-34.0,-11.0,83.0,-26.0,-47.0,19.0,45057
1472,-34.0,-11.0,83.0,-26.0,-47.0,19.0,51103
1473,-46.0,-19.0,49.0,-51.0,-50.0,21.0,31109
1474,-46.0,-19.0,49.0,-51.0,-50.0,21.0,42071
1475,-46.0,-19.0,49.0,-51.0,-50.0,21.0,45057
1476,-46.0,-19.0,49.0,-51.0,-50.0,21.0,51103
1477,-32.0,-6.0,98.0,-7.0,-49.0,22.0,31153
1478,-44.0,-20.0,-51.0,-58.0,-58.0,23.0,5019
1479,-44.0,-20.0,-51.0,-58.0,-58.0,23.0,16033
1480,-44.0,-20.0,-51.0,-58.0,-58.0,23.0,17023
1481,-44.0,-20.0,-51.0,-58.0,-58.0,23.0,18019
1482,-44.0,-20.0,-51.0,-58.0,-58.0,23.0,20025
1483,-44.0,-20.0,-51.0,-58.0,-58.0,23.0,21049
1484,-44.0,-20.0,-51.0,-58.0,-58.0,23.0,29045
1485,-44.0,-20.0,-51.0,-58.0,-58.0,23.0,32003
1486,-44.0,-20.0,-51.0,-58.0,-58.0,23.0,39023
1487,-44.0,-20.0,-51.0,-58.0,-58.0,23.0,46025
1488,-44.0,-20.0,-51.0,-58.0,-58.0,23.0,53011
1489,-44.0,-20.0,-51.0,-58.0,-58.0,23.0,55019
1490,-36.0,-16.0,93.0,-34.0,-51.0,19.0,5019
1491,-36.0,-16.0,93.0,-34.0,-51.0,19.0,16033
1492,-36.0,-16.0,93.0,-34.0,-51.0,19.0,17023
1493,-36.0,-16.0,93.0,-34.0,-51.0,19.0,18019
1494,-36.0,-16.0,93.0,-34.0,-51.0,19.0,20025
1495,-36.0,-16.0,93.0,-34.0,-51.0,19.0,21049
1496,-36.0,-16.0,93.0,-34.0,-51.0,19.0,29045
1497,-36.0,-16.0,93.0,-34.0,-51.0,19.0,32003
1498,-36.0,-16.0,93.0,-34.0,-51.0,19.0,39023
1499,-36.0,-16.0,93.0,-34.0,-51.0,19.0,46025
1500,-36.0,-16.0,93.0,-34.0,-51.0,19.0,53011
1501,-36.0,-16.0,93.0,-34.0,-51.0,19.0,55019
1502,-37.0,-10.0,21.0,-50.0,-48.0,20.0,32031
1503,-45.0,-18.0,-26.0,-43.0,-48.0,19.0,33009
1504,-40.0,-18.0,-11.0,-47.0,-49.0,21.0,33013
1505,-41.0,-15.0,16.0,-50.0,-53.0,24.0,33015
1506,-41.0,-15.0,16.0,-50.0,-53.0,24.0,37157
1507,-41.0,-15.0,16.0,-50.0,-53.0,24.0,51165
1508,-55.0,0.0,70.0,-50.0,-58.0,21.0,34001
1509,-67.0,-5.0,-29.0,-64.0,-69.0,33.0,34003
1510,-56.0,3.0,6.0,-35.0,-59.0,25.0,34005
1511,-49.0,2.0,38.0,-43.0,-49.0,16.0,34009
1512,-47.0,-10.0,6.0,-23.0,-55.0,22.0,34015
1513,-47.0,-10.0,6.0,-23.0,-55.0,22.0,51073
1514,-60.0,-11.0,-48.0,-76.0,-72.0,33.0,34017
1515,-62.0,12.0,-17.0,-73.0,-61.0,26.0,17131
1516,-62.0,12.0,-17.0,-73.0,-61.0,26.0,21167
1517,-62.0,12.0,-17.0,-73.0,-61.0,26.0,29129
1518,-62.0,12.0,-17.0,-73.0,-61.0,26.0,34021
1519,-62.0,12.0,-17.0,-73.0,-61.0,26.0,38057
1520,-62.0,12.0,-17.0,-73.0,-61.0,26.0,39107
1521,-62.0,12.0,-17.0,-73.0,-61.0,26.0,42085
1522,-62.0,12.0,-17.0,-73.0,-61.0,26.0,54055
1523,-60.0,6.0,18.0,-57.0,-61.0,26.0,34025
1524,-64.0,-2.0,-11.0,-62.0,-68.0,31.0,20127
1525,-64.0,-2.0,-11.0,-62.0,-68.0,31.0,34027
1526,-64.0,-2.0,-11.0,-62.0,-68.0,31.0,48343
1527,-56.0,-7.0,-7.0,-39.0,-58.0,22.0,34029
1528,-62.0,-13.0,-11.0,-58.0,-63.0,29.0,34031
1529,-44.0,7.0,-16.0,-35.0,-44.0,16.0,34033
1530,-65.0,0.0,-8.0,-64.0,-67.0,31.0,23025
1531,-65.0,0.0,-8.0,-64.0,-67.0,31.0,24039
1532,-65.0,0.0,-8.0,-64.0,-67.0,31.0,34035
1533,-65.0,0.0,-8.0,-64.0,-67.0,31.0,42111
1534,-58.0,-12.0,-33.0,-65.0,-62.0,30.0,5139
1535,-58.0,-12.0,-33.0,-65.0,-62.0,30.0,12125
1536,-58.0,-12.0,-33.0,-65.0,-62.0,30.0,13291
1537,-58.0,-12.0,-33.0,-65.0,-62.0,30.0,17181
1538,-58.0,-12.0,-33.0,-65.0,-62.0,30.0,18161
1539,-58.0,-12.0,-33.0,-65.0,-62.0,30.0,19175
1540,-58.0,-12.0,-33.0,-65.0,-62.0,30.0,21225
1541,-58.0,-12.0,-33.0,-65.0,-62.0,30.0,28145
1542,-58.0,-12.0,-33.0,-65.0,-62.0,30.0,34039
1543,-58.0,-12.0,-33.0,-65.0,-62.0,30.0,35059
1544,-58.0,-12.0,-33.0,-65.0,-62.0,30.0,37179
1545,-58.0,-12.0,-33.0,-65.0,-62.0,30.0,39159
1546,-58.0,-12.0,-33.0,-65.0,-62.0,30.0,41061
1547,-58.0,-12.0,-33.0,-65.0,-62.0,30.0,42119
1548,-58.0,-12.0,-33.0,-65.0,-62.0,30.0,45087
1549,-58.0,-12.0,-33.0,-65.0,-62.0,30.0,46127
1550,-58.0,-12.0,-33.0,-65.0,-62.0,30.0,47173
1551,-32.0,-7.0,0.0,-23.0,-51.0,20.0,5139
1552,-32.0,-7.0,0.0,-23.0,-51.0,20.0,12125
1553,-32.0,-7.0,0.0,-23.0,-51.0,20.0,13291
1554,-32.0,-7.0,0.0,-23.0,-51.0,20.0,17181
1555,-32.0,-7.0,0.0,-23.0,-51.0,20.0,18161
1556,-32.0,-7.0,0.0,-23.0,-51.0,20.0,19175
1557,-32.0,-7.0,0.0,-23.0,-51.0,20.0,21225
1558,-32.0,-7.0,0.0,-23.0,-51.0,20.0,28145
1559,-32.0,-7.0,0.0,-23.0,-51.0,20.0,34039
1560,-32.0,-7.0,0.0,-23.0,-51.0,20.0,35059
1561,-32.0,-7.0,0.0,-23.0,-51.0,20.0,37179
1562,-32.0,-7.0,0.0,-23.0,-51.0,20.0,39159
1563,-32.0,-7.0,0.0,-23.0,-51.0,20.0,41061
1564,-32.0,-7.0,0.0,-23.0,-51.0,20.0,42119
1565,-32.0,-7.0,0.0,-23.0,-51.0,20.0,45087
1566,-32.0,-7.0,0.0,-23.0,-51.0,20.0,46127
1567,-32.0,-7.0,0.0,-23.0,-51.0,20.0,47173
1568,-36.0,-16.0,19.0,-35.0,-56.0,24.0,13301
1569,-36.0,-16.0,19.0,-35.0,-56.0,24.0,17187
1570,-36.0,-16.0,19.0,-35.0,-56.0,24.0,18171
1571,-36.0,-16.0,19.0,-35.0,-56.0,24.0,19181
1572,-36.0,-16.0,19.0,-35.0,-56.0,24.0,21227
1573,-36.0,-16.0,19.0,-35.0,-56.0,24.0,28149
1574,-36.0,-16.0,19.0,-35.0,-56.0,24.0,29219
1575,-36.0,-16.0,19.0,-35.0,-56.0,24.0,34041
1576,-36.0,-16.0,19.0,-35.0,-56.0,24.0,36113
1577,-36.0,-16.0,19.0,-35.0,-56.0,24.0,37185
1578,-36.0,-16.0,19.0,-35.0,-56.0,24.0,39165
1579,-36.0,-16.0,19.0,-35.0,-56.0,24.0,42123
1580,-36.0,-16.0,19.0,-35.0,-56.0,24.0,47177
1581,-36.0,-16.0,19.0,-35.0,-56.0,24.0,51187
1582,-41.0,-13.0,13.0,-36.0,-53.0,20.0,35001
1583,-31.0,-13.0,-23.0,-11.0,-31.0,15.0,35015
1584,-31.0,-13.0,-23.0,-11.0,-31.0,15.0,38027
1585,-31.0,-6.0,-11.0,-36.0,-29.0,14.0,35025
1586,-28.0,10.0,21.0,-19.0,-46.0,18.0,8111
1587,-28.0,10.0,21.0,-19.0,-46.0,18.0,35045
1588,-28.0,10.0,21.0,-19.0,-46.0,18.0,49037
1589,-28.0,10.0,21.0,-19.0,-46.0,18.0,53055
1590,-30.0,-9.0,27.0,-49.0,-55.0,21.0,35043
1591,-48.0,-15.0,-10.0,-39.0,-53.0,21.0,35049
1592,-30.0,34.0,-2.0,-24.0,-45.0,17.0,35061
1593,-63.0,15.0,-17.0,-53.0,-59.0,25.0,36001
1594,-63.0,15.0,-17.0,-53.0,-59.0,25.0,56001
1595,-61.0,-17.0,-38.0,-58.0,-64.0,27.0,36005
1596,-48.0,-7.0,42.0,-31.0,-52.0,19.0,36007
1597,-59.0,29.0,21.0,-61.0,-56.0,24.0,36027
1598,-56.0,1.0,8.0,-47.0,-57.0,23.0,36029
1599,-56.0,1.0,8.0,-47.0,-57.0,23.0,39043
1600,-56.0,1.0,8.0,-47.0,-57.0,23.0,42049
1601,-42.0,-7.0,57.0,-25.0,-47.0,18.0,36029
1602,-42.0,-7.0,57.0,-25.0,-47.0,18.0,39043
1603,-42.0,-7.0,57.0,-25.0,-47.0,18.0,42049
1604,-64.0,-11.0,6.0,-73.0,-67.0,32.0,12089
1605,-64.0,-11.0,6.0,-73.0,-67.0,32.0,36059
1606,-87.0,-49.0,-65.0,-81.0,-79.0,32.0,36061
1607,-44.0,19.0,47.0,-33.0,-52.0,20.0,36063
1608,-50.0,14.0,16.0,-33.0,-49.0,19.0,16071
1609,-50.0,14.0,16.0,-33.0,-49.0,19.0,36065
1610,-50.0,14.0,16.0,-33.0,-49.0,19.0,55085
1611,-55.0,-8.0,17.0,-41.0,-56.0,22.0,36067
1612,-69.0,-23.0,-3.0,-75.0,-73.0,34.0,36081
1613,-50.0,16.0,-18.0,-40.0,-54.0,22.0,36083
1614,-65.0,-4.0,7.0,-57.0,-67.0,30.0,36087
1615,-54.0,7.0,17.0,-32.0,-55.0,23.0,36091
1616,-49.0,12.0,30.0,-37.0,-54.0,22.0,36093
1617,-49.0,-4.0,30.0,-47.0,-52.0,22.0,36111
1618,-66.0,-4.0,48.0,-67.0,-66.0,30.0,36119
1619,-34.0,-3.0,51.0,-17.0,-40.0,16.0,37001
1620,-35.0,-13.0,6.0,-70.0,-42.0,13.0,37019
1621,-35.0,-13.0,6.0,-70.0,-42.0,13.0,51025
1622,-47.0,-19.0,1.0,-53.0,-49.0,18.0,37021
1623,-37.0,-12.0,56.0,-7.0,-50.0,20.0,37025
1624,-44.0,-15.0,-9.0,-39.0,-59.0,23.0,37063
1625,-34.0,-11.0,41.0,-19.0,-47.0,18.0,13117
1626,-34.0,-11.0,41.0,-19.0,-47.0,18.0,37067
1627,-37.0,-13.0,24.0,-30.0,-50.0,19.0,37081
1628,-38.0,-15.0,49.0,-37.0,-42.0,16.0,17071
1629,-38.0,-15.0,49.0,-37.0,-42.0,16.0,21101
1630,-38.0,-15.0,49.0,-37.0,-42.0,16.0,37089
1631,-38.0,-15.0,49.0,-37.0,-42.0,16.0,47077
1632,-38.0,-15.0,49.0,-37.0,-42.0,16.0,48213
1633,-34.0,-5.0,31.0,-13.0,-45.0,17.0,37097
1634,-46.0,-15.0,-13.0,-66.0,-57.0,23.0,37119
1635,-46.0,-15.0,-13.0,-66.0,-57.0,23.0,51117
1636,-44.0,-15.0,13.0,-54.0,-47.0,18.0,37129
1637,-28.0,-7.0,5.0,-57.0,-40.0,16.0,37133
1638,-37.0,-14.0,-7.0,-35.0,-41.0,16.0,37147
1639,-28.0,1.0,10.0,-22.0,-39.0,15.0,37171
1640,-28.0,1.0,10.0,-22.0,-39.0,15.0,51181
1641,-43.0,-17.0,14.0,-71.0,-62.0,24.0,37183
1642,-47.0,-21.0,6.0,-20.0,-43.0,21.0,17017
1643,-47.0,-21.0,6.0,-20.0,-43.0,21.0,18017
1644,-47.0,-21.0,6.0,-20.0,-43.0,21.0,19029
1645,-47.0,-21.0,6.0,-20.0,-43.0,21.0,26027
1646,-47.0,-21.0,6.0,-20.0,-43.0,21.0,27021
1647,-47.0,-21.0,6.0,-20.0,-43.0,21.0,29037
1648,-47.0,-21.0,6.0,-20.0,-43.0,21.0,31025
1649,-47.0,-21.0,6.0,-20.0,-43.0,21.0,38017
1650,-47.0,-21.0,6.0,-20.0,-43.0,21.0,48067
1651,-39.0,-5.0,-51.0,-43.0,-40.0,19.0,38035
1652,-36.0,-8.0,117.0,-7.0,-50.0,19.0,1013
1653,-36.0,-8.0,117.0,-7.0,-50.0,19.0,19023
1654,-36.0,-8.0,117.0,-7.0,-50.0,19.0,20015
1655,-36.0,-8.0,117.0,-7.0,-50.0,19.0,21031
