,fips,cases,deaths,never,rarely,sometimes,frequently,always,retail,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,pop_total,pop_density,candidate,risk_factor
955,35025,2,0,0.11199999999999999,0.024,0.115,0.331,0.418,-31.0,-6.0,-11.0,-36.0,-29.0,14.0,64727,14.7,1,0
956,37021,33,1,0.009000000000000001,0.023,0.044000000000000004,0.23,0.693,-47.0,-19.0,1.0,-53.0,-49.0,18.0,238318,362.9,0,0
957,39043,10,1,0.078,0.022000000000000002,0.091,0.179,0.63,-56.0,1.0,8.0,-47.0,-57.0,23.0,77079,306.4,1,0
958,39043,10,1,0.078,0.022000000000000002,0.091,0.179,0.63,-42.0,-7.0,57.0,-25.0,-47.0,18.0,77079,306.4,1,0
959,39089,64,3,0.055999999999999994,0.102,0.17600000000000002,0.127,0.539,-31.0,-10.0,30.0,-20.0,-52.0,19.0,166492,243.9,1,0
960,41033,16,0,0.027999999999999997,0.055999999999999994,0.07200000000000001,0.192,0.652,-29.0,-8.0,81.0,-33.0,-39.0,11.0,82713,50.4,1,0
961,42019,113,2,0.035,0.062,0.062,0.19399999999999998,0.647,-36.0,-8.0,117.0,-7.0,-50.0,19.0,183862,233.1,1,0
962,45053,12,0,0.129,0.055,0.055999999999999994,0.201,0.5589999999999999,-23.0,-2.0,58.0,0.0,-37.0,12.0,24777,37.8,0,0
963,47017,8,0,0.179,0.08800000000000001,0.163,0.23399999999999999,0.337,-32.0,-10.0,-7.0,-12.0,-46.0,18.0,28522,47.6,1,0
964,47017,8,0,0.179,0.08800000000000001,0.163,0.23399999999999999,0.337,-39.0,-18.0,47.0,-60.0,-55.0,24.0,28522,47.6,1,0
965,47047,22,0,0.022000000000000002,0.001,0.08900000000000001,0.205,0.682,-42.0,-4.0,11.0,-40.0,-53.0,21.0,38413,54.5,1,0
966,47123,6,0,0.07,0.138,0.165,0.22899999999999998,0.397,-70.0,-45.0,-71.0,-66.0,-49.0,18.0,44519,70.0,1,0
967,47123,6,0,0.07,0.138,0.165,0.22899999999999998,0.397,-44.0,-14.0,103.0,-27.0,-55.0,21.0,44519,70.0,1,0
968,47123,6,0,0.07,0.138,0.165,0.22899999999999998,0.397,-53.0,5.0,51.0,-42.0,-57.0,23.0,44519,70.0,1,0
969,47123,6,0,0.07,0.138,0.165,0.22899999999999998,0.397,-46.0,-14.0,-14.0,-72.0,-56.0,23.0,44519,70.0,1,0
970,47151,5,0,0.121,0.14400000000000002,0.154,0.21899999999999997,0.36200000000000004,-39.0,-9.0,59.0,-11.0,-45.0,17.0,22228,41.8,1,0
971,48329,30,1,0.083,0.044000000000000004,0.066,0.21899999999999997,0.588,-39.0,-18.0,-22.0,-28.0,-37.0,19.0,136872,152.0,1,0
972,48375,47,1,0.067,0.063,0.113,0.272,0.485,-37.0,-10.0,8.0,-17.0,-37.0,15.0,121073,133.3,1,0
973,50011,33,3,0.042,0.057999999999999996,0.055999999999999994,0.134,0.71,-42.0,-13.0,49.0,-40.0,-58.0,22.0,47746,75.3,0,0
974,50025,40,1,0.075,0.031,0.035,0.151,0.708,-34.0,-13.0,-13.0,-53.0,-45.0,19.0,44513,56.7,0,0
975,51067,12,0,0.07400000000000001,0.098,0.069,0.18899999999999997,0.57,-42.0,-13.0,49.0,-40.0,-58.0,22.0,56159,81.3,1,0
976,51117,16,0,0.063,0.022000000000000002,0.128,0.14,0.648,-46.0,-15.0,-13.0,-66.0,-57.0,23.0,32727,52.3,1,0
977,12023,16,0,0.047,0.026000000000000002,0.28800000000000003,0.254,0.385,-40.0,-2.0,-43.0,-28.0,-34.0,13.0,67531,84.7,1,0
978,12023,16,0,0.047,0.026000000000000002,0.28800000000000003,0.254,0.385,-34.0,-7.0,4.0,-25.0,-55.0,22.0,67531,84.7,1,0
979,12027,19,3,0.023,0.064,0.055999999999999994,0.142,0.715,-30.0,3.0,0.0,-22.0,-42.0,17.0,34862,54.7,1,0
980,17019,69,1,0.0,0.067,0.08,0.192,0.6609999999999999,-45.0,-19.0,85.0,-33.0,-57.0,21.0,201081,201.8,0,0
981,17161,67,1,0.078,0.025,0.066,0.235,0.596,-44.0,10.0,-28.0,-35.0,-44.0,17.0,147546,345.0,0,0
982,18105,60,0,0.037000000000000005,0.037000000000000005,0.094,0.242,0.591,-70.0,-45.0,-71.0,-66.0,-49.0,18.0,137974,349.7,0,0
983,18105,60,0,0.037000000000000005,0.037000000000000005,0.094,0.242,0.591,-44.0,-14.0,103.0,-27.0,-55.0,21.0,137974,349.7,0,0
984,18105,60,0,0.037000000000000005,0.037000000000000005,0.094,0.242,0.591,-53.0,5.0,51.0,-42.0,-57.0,23.0,137974,349.7,0,0
985,18105,60,0,0.037000000000000005,0.037000000000000005,0.094,0.242,0.591,-46.0,-14.0,-14.0,-72.0,-56.0,23.0,137974,349.7,0,0
986,18109,82,1,0.06,0.131,0.136,0.188,0.485,-30.0,0.0,19.0,-20.0,-38.0,15.0,68894,170.5,1,0
987,18143,11,2,0.036000000000000004,0.073,0.168,0.263,0.46,-39.0,-9.0,59.0,-11.0,-45.0,17.0,24181,127.0,1,0
988,19163,77,1,0.075,0.027000000000000003,0.126,0.27699999999999997,0.494,-39.0,-9.0,59.0,-11.0,-45.0,17.0,165224,360.7,0,0
989,20085,1,0,0.01,0.11599999999999999,0.161,0.136,0.5770000000000001,-28.0,-10.0,-17.0,-34.0,-47.0,18.0,13462,20.5,1,0
990,20085,1,0,0.01,0.11599999999999999,0.161,0.136,0.5770000000000001,-38.0,-6.0,37.0,-17.0,-52.0,17.0,13462,20.5,1,0
991,20085,1,0,0.01,0.11599999999999999,0.161,0.136,0.5770000000000001,-35.0,-6.0,51.0,-12.0,-41.0,13.0,13462,20.5,1,0
992,21003,3,0,0.10099999999999999,0.07200000000000001,0.09699999999999999,0.21100000000000002,0.519,-36.0,-18.0,116.0,-28.0,-48.0,19.0,19956,58.0,1,0
993,26055,15,3,0.004,0.040999999999999995,0.08199999999999999,0.2,0.672,-55.0,-29.0,67.0,-65.0,-56.0,22.0,86986,187.3,1,0
994,28097,12,1,0.057999999999999996,0.17600000000000002,0.109,0.147,0.51,-40.0,-13.0,-12.0,-20.0,-46.0,20.0,10925,26.8,1,0
995,28097,12,1,0.057999999999999996,0.17600000000000002,0.109,0.147,0.51,-49.0,-29.0,57.0,-64.0,-67.0,29.0,10925,26.8,1,0
996,28097,12,1,0.057999999999999996,0.17600000000000002,0.109,0.147,0.51,-36.0,-6.0,94.0,-12.0,-50.0,17.0,10925,26.8,1,0
997,28097,12,1,0.057999999999999996,0.17600000000000002,0.109,0.147,0.51,-50.0,-32.0,49.0,-64.0,-64.0,27.0,10925,26.8,1,0
998,28097,12,1,0.057999999999999996,0.17600000000000002,0.109,0.147,0.51,-31.0,-2.0,4.0,-13.0,-47.0,18.0,10925,26.8,1,0
999,28097,12,1,0.057999999999999996,0.17600000000000002,0.109,0.147,0.51,-38.0,-14.0,8.0,-23.0,-49.0,20.0,10925,26.8,1,0
1000,33019,6,1,0.06,0.10300000000000001,0.012,0.252,0.574,-32.0,-11.0,48.0,-33.0,-39.0,14.0,43742,81.4,1,0
1001,34033,36,3,0.040999999999999995,0.043,0.036000000000000004,0.154,0.726,-44.0,7.0,-16.0,-35.0,-44.0,16.0,66083,199.1,1,0
1002,35045,116,0,0.057,0.015,0.11800000000000001,0.255,0.555,-28.0,10.0,21.0,-19.0,-46.0,18.0,130044,23.6,1,0
1003,36053,92,1,0.003,0.015,0.043,0.107,0.8320000000000001,-43.0,-14.0,-3.0,-48.0,-54.0,23.0,73442,112.2,1,0
1004,36053,92,1,0.003,0.015,0.043,0.107,0.8320000000000001,-33.0,-12.0,36.0,-20.0,-48.0,18.0,73442,112.2,1,0
1005,37051,64,0,0.027999999999999997,0.047,0.1,0.175,0.649,-52.0,-25.0,34.0,-62.0,-56.0,22.0,319431,489.7,0,0
1006,37051,64,0,0.027999999999999997,0.047,0.1,0.175,0.649,-29.0,-10.0,0.0,-29.0,-46.0,17.0,319431,489.7,0,0
1007,37051,64,0,0.027999999999999997,0.047,0.1,0.175,0.649,-49.0,-22.0,125.0,-12.0,-56.0,23.0,319431,489.7,0,0
1008,37089,50,2,0.013999999999999999,0.027999999999999997,0.042,0.201,0.715,-38.0,-15.0,49.0,-37.0,-42.0,16.0,106740,286.1,1,0
1009,37105,5,0,0.066,0.102,0.081,0.115,0.636,-51.0,-27.0,-66.0,-65.0,-46.0,18.0,57866,227.0,1,0
1010,37179,87,0,0.06,0.045,0.067,0.213,0.615,-58.0,-12.0,-33.0,-65.0,-62.0,30.0,201292,318.7,1,0
1011,37179,87,0,0.06,0.045,0.067,0.213,0.615,-32.0,-7.0,0.0,-23.0,-51.0,20.0,201292,318.7,1,0
1012,39019,9,0,0.147,0.261,0.052000000000000005,0.15,0.39,-32.0,-10.0,-7.0,-12.0,-46.0,18.0,28836,73.1,1,0
1013,39019,9,0,0.147,0.261,0.052000000000000005,0.15,0.39,-39.0,-18.0,47.0,-60.0,-55.0,24.0,28836,73.1,1,0
1014,39057,21,1,0.040999999999999995,0.08199999999999999,0.095,0.264,0.519,-37.0,-11.0,87.0,-22.0,-45.0,13.0,161573,390.5,1,0
1015,40101,21,2,0.063,0.08800000000000001,0.262,0.198,0.38799999999999996,-24.0,7.0,16.0,-11.0,-35.0,11.0,70990,87.6,1,0
1016,42037,54,1,0.02,0.046,0.05,0.163,0.721,-40.0,-2.0,-43.0,-28.0,-34.0,13.0,67295,139.3,1,1
1017,42037,54,1,0.02,0.046,0.05,0.163,0.721,-34.0,-7.0,4.0,-25.0,-55.0,22.0,67295,139.3,1,1
1018,42043,168,2,0.032,0.023,0.258,0.147,0.539,-50.0,-20.0,1.0,-42.0,-55.0,21.0,268100,510.6,0,0
1019,42051,35,1,0.053,0.064,0.14400000000000002,0.161,0.578,-42.0,-4.0,11.0,-40.0,-53.0,21.0,136606,172.8,1,0
1020,42085,27,0,0.027999999999999997,0.044000000000000004,0.094,0.215,0.62,-62.0,12.0,-17.0,-73.0,-61.0,26.0,116638,173.4,1,0
1021,46013,13,0,0.256,0.098,0.142,0.166,0.33799999999999997,-48.0,-16.0,64.0,-70.0,-47.0,20.0,36531,21.3,1,0
1022,47023,7,0,0.10800000000000001,0.068,0.122,0.36200000000000004,0.34,-47.0,-34.0,21.0,-71.0,-63.0,27.0,17131,60.0,1,0
1023,47051,17,1,0.166,0.092,0.13,0.201,0.41100000000000003,-42.0,-13.0,49.0,-40.0,-58.0,22.0,41052,74.0,1,0
1024,47115,21,1,0.115,0.122,0.135,0.247,0.381,-40.0,-17.0,-36.0,-12.0,-38.0,15.0,28237,56.7,1,0
1025,47115,21,1,0.115,0.122,0.135,0.247,0.381,-40.0,-13.0,32.0,-38.0,-51.0,18.0,28237,56.7,1,0
1026,47115,21,1,0.115,0.122,0.135,0.247,0.381,-36.0,-8.0,57.0,-18.0,-43.0,15.0,28237,56.7,1,0
1027,51105,3,0,0.107,0.135,0.07200000000000001,0.10400000000000001,0.5820000000000001,-51.0,-27.0,-66.0,-65.0,-46.0,18.0,25587,58.8,1,0
1028,51165,20,0,0.034,0.062,0.139,0.212,0.5529999999999999,-41.0,-15.0,16.0,-50.0,-53.0,24.0,76314,89.9,1,0
1029,1059,7,0,0.065,0.071,0.223,0.156,0.484,-42.0,-13.0,49.0,-40.0,-58.0,22.0,31704,50.0,1,0
1030,13145,15,0,0.09300000000000001,0.081,0.061,0.213,0.551,-39.0,-16.0,-6.0,-54.0,-50.0,22.0,32024,69.0,1,0
1031,13195,10,1,0.165,0.084,0.055,0.18600000000000003,0.511,-43.0,-14.0,-3.0,-48.0,-54.0,23.0,28120,99.6,1,0
1032,13195,10,1,0.165,0.084,0.055,0.18600000000000003,0.511,-33.0,-12.0,36.0,-20.0,-48.0,18.0,28120,99.6,1,0
1033,13211,12,0,0.061,0.064,0.09300000000000001,0.168,0.614,-30.0,0.0,19.0,-20.0,-38.0,15.0,17868,51.4,1,0
1034,13229,39,1,0.05,0.14300000000000002,0.127,0.157,0.522,-34.0,-8.0,43.0,-39.0,-52.0,20.0,18758,59.3,1,1
1035,13303,16,0,0.10400000000000001,0.07,0.053,0.157,0.617,-30.0,-6.0,169.0,-6.0,-43.0,15.0,21187,31.2,0,0
1036,13303,16,0,0.10400000000000001,0.07,0.053,0.157,0.617,-35.0,-18.0,71.0,-12.0,-45.0,17.0,21187,31.2,0,0
1037,13303,16,0,0.10400000000000001,0.07,0.053,0.157,0.617,-38.0,-20.0,93.0,-28.0,-57.0,25.0,21187,31.2,0,0
1038,13303,16,0,0.10400000000000001,0.07,0.053,0.157,0.617,-41.0,-18.0,74.0,-52.0,-59.0,23.0,21187,31.2,0,0
1039,13303,16,0,0.10400000000000001,0.07,0.053,0.157,0.617,-42.0,-10.0,39.0,-20.0,-50.0,19.0,21187,31.2,0,0
1040,13303,16,0,0.10400000000000001,0.07,0.053,0.157,0.617,-46.0,-26.0,15.0,-41.0,-51.0,22.0,21187,31.2,0,0
1041,13303,16,0,0.10400000000000001,0.07,0.053,0.157,0.617,-34.0,-11.0,-15.0,-15.0,-37.0,15.0,21187,31.2,0,0
1042,17133,20,1,0.003,0.04,0.11199999999999999,0.174,0.67,-70.0,-45.0,-71.0,-66.0,-49.0,18.0,32957,85.6,1,0
1043,17133,20,1,0.003,0.04,0.11199999999999999,0.174,0.67,-44.0,-14.0,103.0,-27.0,-55.0,21.0,32957,85.6,1,0
1044,17133,20,1,0.003,0.04,0.11199999999999999,0.174,0.67,-53.0,5.0,51.0,-42.0,-57.0,23.0,32957,85.6,1,0
1045,17133,20,1,0.003,0.04,0.11199999999999999,0.174,0.67,-46.0,-14.0,-14.0,-72.0,-56.0,23.0,32957,85.6,1,0
1046,23013,9,0,0.006999999999999999,0.01,0.111,0.248,0.625,-38.0,-9.0,2.0,-34.0,-50.0,18.0,39736,108.8,0,0
1047,26077,67,6,0.02,0.059000000000000004,0.062,0.16699999999999998,0.693,-49.0,-20.0,75.0,-64.0,-57.0,23.0,250331,445.7,0,0
1048,27021,3,0,0.105,0.127,0.107,0.235,0.426,-47.0,-21.0,6.0,-20.0,-43.0,21.0,28567,14.1,1,0
1049,28091,14,0,0.13699999999999998,0.096,0.10300000000000001,0.255,0.408,-40.0,-17.0,-36.0,-12.0,-38.0,15.0,27088,49.9,1,0
1050,28091,14,0,0.13699999999999998,0.096,0.10300000000000001,0.255,0.408,-40.0,-13.0,32.0,-38.0,-51.0,18.0,27088,49.9,1,0
1051,28091,14,0,0.13699999999999998,0.096,0.10300000000000001,0.255,0.408,-36.0,-8.0,57.0,-18.0,-43.0,15.0,27088,49.9,1,0
1052,29029,25,1,0.266,0.09300000000000001,0.147,0.124,0.371,-37.0,4.0,-30.0,-23.0,-42.0,17.0,44002,67.1,1,0
1053,29029,25,1,0.266,0.09300000000000001,0.147,0.124,0.371,-53.0,-8.0,-5.0,-59.0,-56.0,23.0,44002,67.1,1,0
1054,29047,37,1,0.033,0.037000000000000005,0.076,0.19899999999999998,0.655,-34.0,2.0,117.0,-21.0,-55.0,20.0,221939,558.6,1,0
1055,31119,6,2,0.251,0.08199999999999999,0.19399999999999998,0.156,0.317,-43.0,-14.0,-3.0,-48.0,-54.0,23.0,34876,60.9,1,0
1056,31119,6,2,0.251,0.08199999999999999,0.19399999999999998,0.156,0.317,-33.0,-12.0,36.0,-20.0,-48.0,18.0,34876,60.9,1,0
1057,31177,20,0,0.086,0.11599999999999999,0.15,0.261,0.386,-30.0,-6.0,169.0,-6.0,-43.0,15.0,20234,51.9,1,0
1058,31177,20,0,0.086,0.11599999999999999,0.15,0.261,0.386,-35.0,-18.0,71.0,-12.0,-45.0,17.0,20234,51.9,1,0
1059,31177,20,0,0.086,0.11599999999999999,0.15,0.261,0.386,-38.0,-20.0,93.0,-28.0,-57.0,25.0,20234,51.9,1,0
1060,31177,20,0,0.086,0.11599999999999999,0.15,0.261,0.386,-41.0,-18.0,74.0,-52.0,-59.0,23.0,20234,51.9,1,0
1061,31177,20,0,0.086,0.11599999999999999,0.15,0.261,0.386,-42.0,-10.0,39.0,-20.0,-50.0,19.0,20234,51.9,1,0
1062,31177,20,0,0.086,0.11599999999999999,0.15,0.261,0.386,-46.0,-26.0,15.0,-41.0,-51.0,22.0,20234,51.9,1,0
1063,31177,20,0,0.086,0.11599999999999999,0.15,0.261,0.386,-34.0,-11.0,-15.0,-15.0,-37.0,15.0,20234,51.9,1,0
1064,32005,9,0,0.028999999999999998,0.055,0.091,0.23800000000000002,0.588,-45.0,-20.0,30.0,-48.0,-67.0,27.0,46997,66.2,1,0
1065,32005,9,0,0.028999999999999998,0.055,0.091,0.23800000000000002,0.588,-33.0,-18.0,8.0,-14.0,-49.0,21.0,46997,66.2,1,0
1066,32005,9,0,0.028999999999999998,0.055,0.091,0.23800000000000002,0.588,-40.0,-14.0,103.0,-18.0,-56.0,21.0,46997,66.2,1,0
1067,32005,9,0,0.028999999999999998,0.055,0.091,0.23800000000000002,0.588,-37.0,1.0,22.0,-35.0,-48.0,19.0,46997,66.2,1,0
1068,32005,9,0,0.028999999999999998,0.055,0.091,0.23800000000000002,0.588,-27.0,1.0,18.0,-3.0,-35.0,10.0,46997,66.2,1,0
1069,37001,27,0,0.04,0.073,0.126,0.175,0.586,-34.0,-3.0,51.0,-17.0,-40.0,16.0,151131,356.5,1,0
1070,39083,7,1,0.138,0.1,0.065,0.17,0.526,-38.0,-9.0,2.0,-34.0,-50.0,18.0,60921,115.9,1,0
1071,39097,20,2,0.037000000000000005,0.087,0.16699999999999998,0.262,0.447,-43.0,-14.0,-3.0,-48.0,-54.0,23.0,43435,93.2,1,0
1072,39097,20,2,0.037000000000000005,0.087,0.16699999999999998,0.262,0.447,-33.0,-12.0,36.0,-20.0,-48.0,18.0,43435,93.2,1,0
1073,39167,30,0,0.07200000000000001,0.121,0.142,0.29,0.375,-30.0,-6.0,169.0,-6.0,-43.0,15.0,61778,97.8,1,0
1074,39167,30,0,0.07200000000000001,0.121,0.142,0.29,0.375,-35.0,-18.0,71.0,-12.0,-45.0,17.0,61778,97.8,1,0
1075,39167,30,0,0.07200000000000001,0.121,0.142,0.29,0.375,-38.0,-20.0,93.0,-28.0,-57.0,25.0,61778,97.8,1,0
1076,39167,30,0,0.07200000000000001,0.121,0.142,0.29,0.375,-41.0,-18.0,74.0,-52.0,-59.0,23.0,61778,97.8,1,0
1077,39167,30,0,0.07200000000000001,0.121,0.142,0.29,0.375,-42.0,-10.0,39.0,-20.0,-50.0,19.0,61778,97.8,1,0
1078,39167,30,0,0.07200000000000001,0.121,0.142,0.29,0.375,-46.0,-26.0,15.0,-41.0,-51.0,22.0,61778,97.8,1,0
1079,39167,30,0,0.07200000000000001,0.121,0.142,0.29,0.375,-34.0,-11.0,-15.0,-15.0,-37.0,15.0,61778,97.8,1,0
1080,45023,16,0,0.151,0.065,0.055,0.23,0.5,-47.0,-34.0,21.0,-71.0,-63.0,27.0,33140,57.1,1,0
1081,46103,6,0,0.127,0.078,0.159,0.222,0.414,-34.0,-5.0,32.0,-17.0,-40.0,17.0,100948,36.4,1,0
1082,48343,1,0,0.038,0.11599999999999999,0.21,0.17600000000000002,0.46,-64.0,-2.0,-11.0,-62.0,-68.0,31.0,12934,51.3,1,0
1083,53001,30,0,0.077,0.051,0.07200000000000001,0.076,0.7240000000000001,-37.0,-10.0,3.0,-25.0,-49.0,20.0,18728,9.7,1,1
1084,53017,12,0,0.067,0.047,0.042,0.271,0.573,-45.0,-20.0,30.0,-48.0,-67.0,27.0,38431,21.1,1,0
1085,53017,12,0,0.067,0.047,0.042,0.271,0.573,-33.0,-18.0,8.0,-14.0,-49.0,21.0,38431,21.1,1,0
1086,53017,12,0,0.067,0.047,0.042,0.271,0.573,-40.0,-14.0,103.0,-18.0,-56.0,21.0,38431,21.1,1,0
1087,53017,12,0,0.067,0.047,0.042,0.271,0.573,-37.0,1.0,22.0,-35.0,-48.0,19.0,38431,21.1,1,0
1088,53017,12,0,0.067,0.047,0.042,0.271,0.573,-27.0,1.0,18.0,-3.0,-35.0,10.0,38431,21.1,1,0
1089,1103,34,0,0.078,0.077,0.08199999999999999,0.304,0.45899999999999996,-30.0,0.0,19.0,-20.0,-38.0,15.0,119490,206.3,1,0
1090,5027,3,0,0.24100000000000002,0.07200000000000001,0.054000000000000006,0.25,0.38299999999999995,-40.0,-2.0,-43.0,-28.0,-34.0,13.0,24552,32.1,1,0
1091,5027,3,0,0.24100000000000002,0.07200000000000001,0.054000000000000006,0.25,0.38299999999999995,-34.0,-7.0,4.0,-25.0,-55.0,22.0,24552,32.1,1,0
1092,5139,15,0,0.11599999999999999,0.179,0.098,0.262,0.344,-58.0,-12.0,-33.0,-65.0,-62.0,30.0,41639,40.1,1,0
1093,5139,15,0,0.11599999999999999,0.179,0.098,0.262,0.344,-32.0,-7.0,0.0,-23.0,-51.0,20.0,41639,40.1,1,0
1094,6047,40,3,0.026000000000000002,0.036000000000000004,0.08900000000000001,0.146,0.703,-34.0,-17.0,-5.0,-28.0,-41.0,16.0,255793,132.2,0,0
1095,13039,19,0,0.136,0.125,0.17,0.113,0.456,-37.0,4.0,-30.0,-23.0,-42.0,17.0,50513,82.4,1,0
1096,13039,19,0,0.136,0.125,0.17,0.113,0.456,-53.0,-8.0,-5.0,-59.0,-56.0,23.0,50513,82.4,1,0
1097,13133,23,1,0.062,0.046,0.057,0.17600000000000002,0.6579999999999999,-37.0,-11.0,87.0,-22.0,-45.0,13.0,15994,41.3,1,1
1098,13159,5,0,0.08199999999999999,0.059000000000000004,0.18100000000000002,0.11800000000000001,0.56,-23.0,-2.0,58.0,0.0,-37.0,12.0,13900,37.8,1,0
1099,13235,9,0,0.079,0.031,0.098,0.218,0.575,-32.0,-5.0,73.0,-38.0,-43.0,15.0,12010,48.2,1,0
1100,13253,13,0,0.073,0.079,0.20199999999999999,0.135,0.51,-44.0,-23.0,-22.0,-52.0,-57.0,24.0,8729,37.1,1,1
1101,18013,9,1,0.055,0.061,0.040999999999999995,0.184,0.66,-48.0,-16.0,64.0,-70.0,-47.0,20.0,15242,48.9,1,0
1102,18071,46,0,0.09699999999999999,0.098,0.105,0.38799999999999996,0.312,-28.0,-10.0,-17.0,-34.0,-47.0,18.0,42376,83.2,1,1
1103,18071,46,0,0.09699999999999999,0.098,0.105,0.38799999999999996,0.312,-38.0,-6.0,37.0,-17.0,-52.0,17.0,42376,83.2,1,1
1104,18071,46,0,0.09699999999999999,0.098,0.105,0.38799999999999996,0.312,-35.0,-6.0,51.0,-12.0,-41.0,13.0,42376,83.2,1,1
1105,18107,17,0,0.07,0.11599999999999999,0.168,0.156,0.49,-40.0,-13.0,-12.0,-20.0,-46.0,20.0,38124,75.6,1,0
1106,18107,17,0,0.07,0.11599999999999999,0.168,0.156,0.49,-49.0,-29.0,57.0,-64.0,-67.0,29.0,38124,75.6,1,0
1107,18107,17,0,0.07,0.11599999999999999,0.168,0.156,0.49,-36.0,-6.0,94.0,-12.0,-50.0,17.0,38124,75.6,1,0
1108,18107,17,0,0.07,0.11599999999999999,0.168,0.156,0.49,-50.0,-32.0,49.0,-64.0,-64.0,27.0,38124,75.6,1,0
1109,18107,17,0,0.07,0.11599999999999999,0.168,0.156,0.49,-31.0,-2.0,4.0,-13.0,-47.0,18.0,38124,75.6,1,0
1110,18107,17,0,0.07,0.11599999999999999,0.168,0.156,0.49,-38.0,-14.0,8.0,-23.0,-49.0,20.0,38124,75.6,1,0
1111,18127,86,1,0.05,0.1,0.10800000000000001,0.231,0.512,-42.0,-14.0,82.0,-28.0,-45.0,19.0,164343,393.0,1,0
1112,18153,4,0,0.127,0.071,0.077,0.207,0.517,-32.0,-11.0,48.0,-33.0,-39.0,14.0,21475,48.0,1,0
1113,19099,8,0,0.102,0.105,0.233,0.212,0.34700000000000003,-23.0,-2.0,58.0,0.0,-37.0,12.0,36842,50.4,1,0
1114,19181,13,0,0.055,0.182,0.18100000000000002,0.245,0.337,-36.0,-16.0,19.0,-35.0,-56.0,24.0,46225,81.1,1,0
1115,21159,4,0,0.10800000000000001,0.055,0.096,0.10400000000000001,0.637,-48.0,-26.0,-27.0,-42.0,-45.0,18.0,12929,56.3,1,0
1116,29071,56,3,0.122,0.086,0.1,0.233,0.45799999999999996,-42.0,-13.0,49.0,-40.0,-58.0,22.0,101492,110.0,1,0
1117,29099,95,2,0.042,0.11699999999999999,0.17800000000000002,0.21600000000000003,0.447,-42.0,-9.0,-9.0,-37.0,-48.0,20.0,218733,333.1,1,0
1118,29099,95,2,0.042,0.11699999999999999,0.17800000000000002,0.21600000000000003,0.447,-42.0,-27.0,34.0,-39.0,-60.0,24.0,218733,333.1,1,0
1119,29099,95,2,0.042,0.11699999999999999,0.17800000000000002,0.21600000000000003,0.447,-38.0,2.0,78.0,-27.0,-51.0,19.0,218733,333.1,1,0
1120,29099,95,2,0.042,0.11699999999999999,0.17800000000000002,0.21600000000000003,0.447,-39.0,-16.0,13.0,-23.0,-37.0,16.0,218733,333.1,1,0
1121,30043,2,0,0.158,0.111,0.076,0.16899999999999998,0.48700000000000004,-42.0,-9.0,-9.0,-37.0,-48.0,20.0,11406,6.9,1,0
1122,30043,2,0,0.158,0.111,0.076,0.16899999999999998,0.48700000000000004,-42.0,-27.0,34.0,-39.0,-60.0,24.0,11406,6.9,1,0
1123,30043,2,0,0.158,0.111,0.076,0.16899999999999998,0.48700000000000004,-38.0,2.0,78.0,-27.0,-51.0,19.0,11406,6.9,1,0
1124,30043,2,0,0.158,0.111,0.076,0.16899999999999998,0.48700000000000004,-39.0,-16.0,13.0,-23.0,-37.0,16.0,11406,6.9,1,0
1125,37123,10,1,0.027000000000000003,0.055999999999999994,0.078,0.184,0.655,-40.0,-13.0,-12.0,-20.0,-46.0,20.0,27798,56.5,1,0
1126,37123,10,1,0.027000000000000003,0.055999999999999994,0.078,0.184,0.655,-49.0,-29.0,57.0,-64.0,-67.0,29.0,27798,56.5,1,0
1127,37123,10,1,0.027000000000000003,0.055999999999999994,0.078,0.184,0.655,-36.0,-6.0,94.0,-12.0,-50.0,17.0,27798,56.5,1,0
1128,37123,10,1,0.027000000000000003,0.055999999999999994,0.078,0.184,0.655,-50.0,-32.0,49.0,-64.0,-64.0,27.0,27798,56.5,1,0
1129,37123,10,1,0.027000000000000003,0.055999999999999994,0.078,0.184,0.655,-31.0,-2.0,4.0,-13.0,-47.0,18.0,27798,56.5,1,0
1130,37123,10,1,0.027000000000000003,0.055999999999999994,0.078,0.184,0.655,-38.0,-14.0,8.0,-23.0,-49.0,20.0,27798,56.5,1,0
1131,39021,5,0,0.084,0.051,0.27399999999999997,0.26899999999999996,0.321,-45.0,-19.0,85.0,-33.0,-57.0,21.0,40097,93.5,1,0
1132,39045,65,0,0.1,0.095,0.135,0.142,0.527,-50.0,-20.0,-3.0,-66.0,-61.0,26.0,146156,289.8,1,0
1133,42111,7,0,0.040999999999999995,0.04,0.188,0.267,0.46399999999999997,-65.0,0.0,-8.0,-64.0,-67.0,31.0,77742,72.4,1,0
1134,45025,20,0,0.11699999999999999,0.079,0.14800000000000002,0.129,0.526,-36.0,-20.0,15.0,-26.0,-51.0,21.0,46734,58.5,1,0
1135,47041,7,0,0.157,0.152,0.231,0.132,0.32799999999999996,-43.0,-19.0,26.0,-48.0,-59.0,24.0,18723,61.5,1,0
1136,47113,43,0,0.1,0.055999999999999994,0.129,0.33399999999999996,0.381,-43.0,-14.0,-3.0,-48.0,-54.0,23.0,98294,176.4,1,0
1137,47113,43,0,0.1,0.055999999999999994,0.129,0.33399999999999996,0.381,-33.0,-12.0,36.0,-20.0,-48.0,18.0,98294,176.4,1,0
